Amount,Use Chip,Merchant City,Merchant State,MCC,Is Fraud?,Amount_Rupiah,date
80.88,Swipe Transaction,La Verne,CA,7538,No,1334520.0,2003-06-19
103.49,Swipe Transaction,La Verne,CA,5300,No,1707585.0,2003-06-21
162.83,Swipe Transaction,La Verne,CA,5411,No,2686695.0,2003-06-21
113.47,Swipe Transaction,Mira Loma,CA,4814,No,1872255.0,2003-06-21
118.56,Swipe Transaction,La Verne,CA,5300,No,1956240.0,2003-06-23
38.94,Swipe Transaction,Monterey Park,CA,5942,No,642510.0,2003-06-23
78.36,Swipe Transaction,La Verne,CA,5814,No,1292940.0,2003-06-23
22.52,Swipe Transaction,La Verne,CA,5912,No,371580.0,2003-06-24
157.43,Swipe Transaction,Monterey Park,CA,5411,No,2597595.0,2003-06-24
168.98,Swipe Transaction,La Verne,CA,5912,No,2788170.0,2003-06-25
100.03,Swipe Transaction,La Verne,CA,5300,No,1650495.0,2003-06-26
73.08,Swipe Transaction,La Verne,CA,5411,No,1205820.0,2003-06-27
173.22,Swipe Transaction,La Verne,CA,5300,No,2858130.0,2003-06-28
37.25,Online Transaction,ONLINE,Unknown,5193,No,614625.0,2003-06-28
159.09,Swipe Transaction,La Verne,CA,5300,No,2624985.0,2003-06-30
83.19,Swipe Transaction,La Verne,CA,5814,No,1372635.0,2003-06-30
37.37,Swipe Transaction,Monterey Park,CA,5942,No,616605.0,2003-07-01
138.99,Swipe Transaction,La Verne,CA,4900,No,2293335.0,2003-07-01
213.0,Swipe Transaction,La Verne,CA,7995,No,3514500.0,2003-07-04
86.26,Swipe Transaction,La Verne,CA,5814,No,1423290.0,2003-07-04
120.46,Swipe Transaction,Mira Loma,CA,5541,No,1987590.0,2003-07-05
35.12,Online Transaction,ONLINE,Unknown,4814,No,579480.0,2003-07-05
130.62,Swipe Transaction,La Verne,CA,5300,No,2155230.0,2003-07-06
120.63,Swipe Transaction,Monterey Park,CA,5411,No,1990395.0,2003-07-08
415.28,Swipe Transaction,Spring Valley,CA,5311,No,6852120.0,2003-07-08
152.26,Swipe Transaction,La Verne,CA,5411,No,2512290.0,2003-07-09
1.53,Swipe Transaction,La Verne,CA,5499,No,25245.0,2003-07-09
37.92,Swipe Transaction,La Verne,CA,5411,No,625680.0,2003-07-11
62.28,Swipe Transaction,La Verne,CA,5499,No,1027620.0,2003-07-12
-56.0,Swipe Transaction,La Verne,CA,5499,No,-924000.0,2003-07-12
56.0,Swipe Transaction,La Verne,CA,5499,No,924000.0,2003-07-12
11.87,Swipe Transaction,Mira Loma,CA,5541,No,195855.0,2003-07-12
122.25,Swipe Transaction,La Verne,CA,5411,No,2017125.0,2003-07-13
115.2,Swipe Transaction,La Verne,CA,5300,No,1900800.0,2003-07-14
47.38,Swipe Transaction,Monterey Park,CA,5411,No,781770.0,2003-07-14
14.87,Swipe Transaction,La Verne,CA,5300,No,245355.0,2003-07-14
112.03,Swipe Transaction,La Verne,CA,5411,No,1848495.0,2003-07-16
180.52,Swipe Transaction,La Verne,CA,5300,No,2978580.0,2003-07-17
81.83,Swipe Transaction,La Verne,CA,5814,No,1350195.0,2003-07-17
54.8,Swipe Transaction,La Verne,CA,5812,No,904200.0,2003-07-18
271.99,Online Transaction,ONLINE,Unknown,4899,No,4487835.0,2003-07-18
105.83,Swipe Transaction,La Verne,CA,5411,No,1746195.0,2003-07-19
148.21,Swipe Transaction,La Verne,CA,5411,No,2445465.0,2003-07-20
141.73,Swipe Transaction,La Verne,CA,5912,No,2338545.0,2003-07-21
55.97,Swipe Transaction,La Verne,CA,5912,No,923505.0,2003-07-21
91.28,Swipe Transaction,Mira Loma,CA,5812,No,1506120.0,2003-07-22
97.8,Swipe Transaction,La Verne,CA,5311,No,1613700.0,2003-07-23
78.18,Swipe Transaction,Mira Loma,CA,5812,No,1289970.0,2003-07-23
140.0,Swipe Transaction,Mira Loma,CA,4829,No,2310000.0,2003-07-24
42.84,Swipe Transaction,La Verne,CA,5411,No,706860.0,2003-07-24
454.9,Online Transaction,ONLINE,Unknown,6300,No,7505850.0,2003-07-24
159.73,Swipe Transaction,La Verne,CA,5411,No,2635545.0,2003-07-28
24.25,Swipe Transaction,La Verne,CA,7230,No,400125.0,2003-07-28
168.7,Swipe Transaction,La Verne,CA,4900,No,2783550.0,2003-08-01
10.88,Swipe Transaction,Mira Loma,CA,5812,No,179520.0,2003-08-01
227.11,Online Transaction,ONLINE,Unknown,4814,No,3747315.0,2003-08-01
119.43,Swipe Transaction,La Verne,CA,5912,No,1970595.0,2003-08-02
53.62,Swipe Transaction,La Verne,CA,5912,No,884730.0,2003-08-02
138.35,Swipe Transaction,La Verne,CA,5912,No,2282775.0,2003-08-02
114.71,Swipe Transaction,La Verne,CA,4900,No,1892715.0,2003-08-02
94.04,Swipe Transaction,Spring Valley,CA,5311,No,1551660.0,2003-08-03
126.71,Swipe Transaction,Mira Loma,CA,5541,No,2090715.0,2003-08-04
15.42,Online Transaction,ONLINE,Unknown,4814,No,254430.0,2003-08-05
149.23,Swipe Transaction,La Verne,CA,5300,No,2462295.0,2003-08-06
58.05,Swipe Transaction,La Verne,CA,5211,No,957825.0,2003-08-07
182.0,Swipe Transaction,La Verne,CA,5300,No,3003000.0,2003-08-08
30.98,Swipe Transaction,La Verne,CA,5912,No,511170.0,2003-08-08
128.17,Swipe Transaction,La Verne,CA,5912,No,2114805.0,2003-08-10
239.98,Online Transaction,ONLINE,Unknown,4814,No,3959670.0,2003-08-10
68.85,Swipe Transaction,La Verne,CA,5300,No,1136025.0,2003-08-12
140.0,Swipe Transaction,Mira Loma,CA,4829,No,2310000.0,2003-08-13
162.6,Online Transaction,ONLINE,Unknown,4900,No,2682900.0,2003-08-13
144.51,Swipe Transaction,La Verne,CA,5411,No,2384415.0,2003-08-14
120.0,Swipe Transaction,Mira Loma,CA,4829,No,1980000.0,2003-08-15
35.59,Swipe Transaction,La Verne,CA,5912,No,587235.0,2003-08-15
91.11,Swipe Transaction,La Verne,CA,5812,No,1503315.0,2003-08-15
160.0,Swipe Transaction,Mira Loma,CA,4829,No,2640000.0,2003-08-16
129.55,Swipe Transaction,La Verne,CA,5912,No,2137575.0,2003-08-16
133.89,Swipe Transaction,La Verne,CA,5912,No,2209185.0,2003-08-18
49.68,Swipe Transaction,Monterey Park,CA,5411,No,819720.0,2003-08-18
16.93,Swipe Transaction,La Verne,CA,7230,No,279345.0,2003-08-19
73.2,Swipe Transaction,Mira Loma,CA,5541,No,1207800.0,2003-08-19
-79.0,Swipe Transaction,Mira Loma,CA,5541,No,-1303500.0,2003-08-19
79.0,Swipe Transaction,Mira Loma,CA,5541,No,1303500.0,2003-08-19
95.35,Swipe Transaction,La Verne,CA,5300,No,1573275.0,2003-08-20
124.65,Swipe Transaction,La Verne,CA,5311,No,2056725.0,2003-08-21
41.42,Swipe Transaction,La Verne,CA,5912,No,683430.0,2003-08-22
11.54,Swipe Transaction,La Verne,CA,5310,No,190410.0,2003-08-22
176.4,Swipe Transaction,La Verne,CA,8043,No,2910600.0,2003-08-22
40.49,Swipe Transaction,La Verne,CA,5411,No,668085.0,2003-08-24
135.17,Swipe Transaction,La Verne,CA,5411,No,2230305.0,2003-08-26
209.32,Swipe Transaction,Mira Loma,CA,4814,No,3453780.0,2003-08-26
83.37,Swipe Transaction,La Verne,CA,5912,No,1375605.0,2003-08-27
135.56,Swipe Transaction,La Verne,CA,5300,No,2236740.0,2003-08-28
30.97,Swipe Transaction,La Verne,CA,5300,No,511005.0,2003-08-28
42.01,Swipe Transaction,Monterey Park,CA,5942,No,693165.0,2003-08-30
195.81,Swipe Transaction,La Verne,CA,5912,No,3230865.0,2003-08-30
10.18,Swipe Transaction,Mira Loma,CA,5541,No,167970.0,2003-08-31
181.42,Swipe Transaction,La Verne,CA,5912,No,2993430.0,2003-09-01
22.95,Swipe Transaction,La Verne,CA,7230,No,378675.0,2003-09-01
117.36,Swipe Transaction,Monterey Park,CA,5411,No,1936440.0,2003-09-02
28.04,Swipe Transaction,Monterey Park,CA,5942,No,462660.0,2003-09-02
10.43,Swipe Transaction,Monterey Park,CA,5411,No,172095.0,2003-09-02
64.53,Swipe Transaction,La Verne,CA,5812,No,1064745.0,2003-09-02
85.02,Swipe Transaction,La Verne,CA,5300,No,1402830.0,2003-09-03
97.85,Swipe Transaction,Monterey Park,CA,5411,No,1614525.0,2003-09-04
96.88,Swipe Transaction,La Verne,CA,5311,No,1598520.0,2003-09-06
145.07,Swipe Transaction,Monterey Park,CA,5411,No,2393655.0,2003-09-08
41.28,Swipe Transaction,Monterey Park,CA,5942,No,681120.0,2003-09-08
388.79,Swipe Transaction,Ontario,CA,5712,No,6415035.0,2003-09-08
99.79,Swipe Transaction,La Verne,CA,5912,No,1646535.0,2003-09-09
146.08,Swipe Transaction,La Verne,CA,5912,No,2410320.0,2003-09-09
4.47,Online Transaction,ONLINE,Unknown,5815,No,73755.0,2003-09-09
61.27,Swipe Transaction,Spring Valley,CA,5311,No,1010955.0,2003-09-10
38.17,Swipe Transaction,La Verne,CA,5912,No,629805.0,2003-09-11
169.38,Swipe Transaction,La Verne,CA,5912,No,2794770.0,2003-09-13
61.9,Swipe Transaction,La Verne,CA,7538,No,1021350.0,2003-09-13
93.78,Swipe Transaction,La Verne,CA,5411,No,1547370.0,2003-09-14
153.89,Swipe Transaction,La Verne,CA,5311,No,2539185.0,2003-09-15
21.1,Swipe Transaction,Monterey Park,CA,5942,No,348150.0,2003-09-15
67.62,Swipe Transaction,La Verne,CA,7538,No,1115730.0,2003-09-15
89.14,Swipe Transaction,Mira Loma,CA,4814,No,1470810.0,2003-09-15
142.77,Swipe Transaction,La Verne,CA,5912,No,2355705.0,2003-09-16
4.03,Swipe Transaction,La Verne,CA,5921,No,66495.0,2003-09-16
129.65,Swipe Transaction,La Verne,CA,5300,No,2139225.0,2003-09-17
524.1,Swipe Transaction,La Verne,CA,7538,No,8647650.0,2003-09-17
116.46,Swipe Transaction,Monterey Park,CA,5411,No,1921590.0,2003-09-18
66.22,Swipe Transaction,Monterey Park,CA,5970,No,1092630.0,2003-09-18
85.25,Swipe Transaction,La Verne,CA,5411,No,1406625.0,2003-09-19
34.29,Swipe Transaction,Ontario,CA,5211,No,565785.0,2003-09-19
10.66,Swipe Transaction,La Verne,CA,5814,No,175890.0,2003-09-20
40.22,Swipe Transaction,La Verne,CA,5912,No,663630.0,2003-09-21
127.77,Swipe Transaction,La Verne,CA,5411,No,2108205.0,2003-09-22
138.93,Swipe Transaction,La Verne,CA,5912,No,2292345.0,2003-09-22
40.28,Swipe Transaction,Monterey Park,CA,5411,No,664620.0,2003-09-22
29.79,Swipe Transaction,La Verne,CA,9402,No,491535.0,2003-09-22
82.03,Swipe Transaction,La Verne,CA,5814,No,1353495.0,2003-09-24
158.21,Swipe Transaction,La Verne,CA,5912,No,2610465.0,2003-09-25
130.07,Swipe Transaction,La Verne,CA,5300,No,2146155.0,2003-09-26
26.3,Online Transaction,ONLINE,Unknown,4814,No,433950.0,2003-09-26
132.87,Swipe Transaction,La Verne,CA,5300,No,2192355.0,2003-09-27
22.97,Swipe Transaction,Monterey Park,CA,5411,No,379005.0,2003-09-27
176.02,Swipe Transaction,Mira Loma,CA,5541,No,2904330.0,2003-09-28
119.36,Swipe Transaction,La Verne,CA,5311,No,1969440.0,2003-09-29
30.15,Swipe Transaction,La Verne,CA,5912,No,497475.0,2003-09-29
46.7,Swipe Transaction,La Verne,CA,5411,No,770550.0,2003-09-30
14.08,Swipe Transaction,La Verne,CA,7538,No,232320.0,2003-09-30
10.14,Swipe Transaction,La Verne,CA,5411,No,167310.0,2003-09-30
135.29,Swipe Transaction,La Verne,CA,5300,No,2232285.0,2003-10-01
153.05,Swipe Transaction,La Verne,CA,5311,No,2525325.0,2003-10-02
7.74,Swipe Transaction,Monterey Park,CA,5411,No,127710.0,2003-10-02
33.52,Swipe Transaction,La Verne,CA,5813,No,553080.0,2003-10-02
143.28,Swipe Transaction,La Verne,CA,5912,No,2364120.0,2003-10-03
9.3,Swipe Transaction,La Verne,CA,5311,No,153450.0,2003-10-03
118.83,Swipe Transaction,La Verne,CA,5912,No,1960695.0,2003-10-04
177.08,Swipe Transaction,La Verne,CA,8021,No,2921820.0,2003-10-04
136.11,Swipe Transaction,Monterey Park,CA,5411,No,2245815.0,2003-10-05
127.77,Swipe Transaction,La Verne,CA,5300,No,2108205.0,2003-10-08
112.32,Swipe Transaction,La Verne,CA,5621,No,1853280.0,2003-10-08
37.58,Swipe Transaction,Monterey Park,CA,5942,No,620070.0,2003-10-09
66.88,Swipe Transaction,La Verne,CA,5311,No,1103520.0,2003-10-09
34.07,Swipe Transaction,Monterey Park,CA,5942,No,562155.0,2003-10-12
40.67,Swipe Transaction,La Verne,CA,5912,No,671055.0,2003-10-12
130.6,Swipe Transaction,La Verne,CA,5912,No,2154900.0,2003-10-13
123.3,Swipe Transaction,Monterey Park,CA,5411,No,2034450.0,2003-10-13
142.02,Swipe Transaction,Mira Loma,CA,5541,No,2343330.0,2003-10-14
74.84,Swipe Transaction,Diamond Bar,CA,5719,No,1234860.0,2003-10-14
135.42,Swipe Transaction,La Verne,CA,5411,No,2234430.0,2003-10-15
108.72,Online Transaction,ONLINE,Unknown,4900,No,1793880.0,2003-10-15
56.79,Swipe Transaction,La Verne,CA,5912,No,937035.0,2003-10-15
111.08,Swipe Transaction,Monterey Park,CA,4131,No,1832820.0,2003-10-16
163.57,Swipe Transaction,La Verne,CA,5311,No,2698905.0,2003-10-17
109.1,Swipe Transaction,Monterey Park,CA,5310,No,1800150.0,2003-10-17
124.83,Swipe Transaction,La Verne,CA,5912,No,2059695.0,2003-10-18
52.27,Swipe Transaction,La Verne,CA,7538,No,862455.0,2003-10-18
123.66,Swipe Transaction,La Verne,CA,5912,No,2040390.0,2003-10-19
41.5,Swipe Transaction,La Verne,CA,5912,No,684750.0,2003-10-19
164.43,Swipe Transaction,Mira Loma,CA,4814,No,2713095.0,2003-10-20
1.91,Swipe Transaction,La Verne,CA,5499,No,31515.0,2003-10-21
112.0,Swipe Transaction,San Mateo,CA,3509,No,1848000.0,2003-10-21
88.74,Swipe Transaction,San Francisco,CA,5812,No,1464210.0,2003-10-21
38.91,Swipe Transaction,Alameda,CA,5942,No,642015.0,2003-10-23
7.21,Swipe Transaction,San Francisco,CA,5812,No,118965.0,2003-10-23
-112.0,Swipe Transaction,San Mateo,CA,3509,No,-1848000.0,2003-10-23
124.66,Swipe Transaction,San Mateo,CA,3509,No,2056890.0,2003-10-23
158.56,Swipe Transaction,La Verne,CA,5310,No,2616240.0,2003-10-25
107.94,Online Transaction,ONLINE,Unknown,5311,No,1781010.0,2003-10-26
33.29,Swipe Transaction,Mira Loma,CA,4814,No,549285.0,2003-10-26
115.59,Swipe Transaction,Mira Loma,CA,5541,No,1907235.0,2003-10-27
151.63,Swipe Transaction,La Verne,CA,5912,No,2501895.0,2003-10-28
98.61,Swipe Transaction,La Verne,CA,5300,No,1627065.0,2003-10-29
155.68,Swipe Transaction,Mira Loma,CA,5541,No,2568720.0,2003-10-31
112.66,Swipe Transaction,La Verne,CA,5411,No,1858890.0,2003-11-01
23.49,Swipe Transaction,La Verne,CA,7230,No,387585.0,2003-11-02
72.89,Swipe Transaction,La Verne,CA,5499,No,1202685.0,2003-11-02
-70.0,Swipe Transaction,La Verne,CA,5499,No,-1155000.0,2003-11-02
70.0,Swipe Transaction,La Verne,CA,5499,No,1155000.0,2003-11-02
69.49,Swipe Transaction,La Verne,CA,5912,No,1146585.0,2003-11-03
49.08,Swipe Transaction,La Verne,CA,5411,No,809820.0,2003-11-03
17.0,Swipe Transaction,La Verne,CA,5411,No,280500.0,2003-11-03
105.24,Swipe Transaction,La Verne,CA,5300,No,1736460.0,2003-11-04
167.84,Swipe Transaction,La Verne,CA,4900,No,2769360.0,2003-11-04
116.84,Swipe Transaction,La Verne,CA,5912,No,1927860.0,2003-11-05
135.8,Swipe Transaction,La Verne,CA,5912,No,2240700.0,2003-11-06
47.93,Swipe Transaction,Monterey Park,CA,5942,No,790845.0,2003-11-08
116.89,Swipe Transaction,Monterey Park,CA,5411,No,1928685.0,2003-11-09
134.58,Swipe Transaction,Monterey Park,CA,5411,No,2220570.0,2003-11-09
160.0,Swipe Transaction,Mira Loma,CA,4829,No,2640000.0,2003-11-09
142.83,Swipe Transaction,Monterey Park,CA,5411,No,2356695.0,2003-11-09
31.91,Swipe Transaction,La Verne,CA,5912,No,526515.0,2003-11-10
154.87,Swipe Transaction,La Verne,CA,5311,No,2555355.0,2003-11-11
92.22,Swipe Transaction,La Verne,CA,5300,No,1521630.0,2003-11-13
11.25,Swipe Transaction,La Verne,CA,5814,No,185625.0,2003-11-13
14.82,Swipe Transaction,La Verne,CA,5814,No,244530.0,2003-11-14
140.0,Swipe Transaction,Mira Loma,CA,4829,No,2310000.0,2003-11-16
88.0,Swipe Transaction,La Verne,CA,5499,No,1452000.0,2003-11-16
34.11,Swipe Transaction,La Verne,CA,5499,No,562815.0,2003-11-16
-88.0,Swipe Transaction,La Verne,CA,5499,No,-1452000.0,2003-11-16
437.96,Swipe Transaction,La Verne,CA,6300,No,7226340.0,2003-11-16
236.61,Swipe Transaction,Mira Loma,CA,4814,No,3904065.0,2003-11-16
132.06,Swipe Transaction,La Verne,CA,5912,No,2178990.0,2003-11-18
125.99,Swipe Transaction,La Verne,CA,5311,No,2078835.0,2003-11-19
100.88,Swipe Transaction,Monterey Park,CA,5411,No,1664520.0,2003-11-20
109.95,Swipe Transaction,La Verne,CA,5411,No,1814175.0,2003-11-21
196.23,Swipe Transaction,La Verne,CA,4900,No,3237795.0,2003-11-21
116.92,Swipe Transaction,La Verne,CA,5300,No,1929180.0,2003-11-22
164.98,Swipe Transaction,La Verne,CA,5912,No,2722170.0,2003-11-23
141.19,Swipe Transaction,La Verne,CA,5300,No,2329635.0,2003-11-24
76.25,Swipe Transaction,La Verne,CA,5814,No,1258125.0,2003-11-24
144.0,Swipe Transaction,Monterey Park,CA,5411,No,2376000.0,2003-11-25
123.25,Swipe Transaction,Monterey Park,CA,5411,No,2033625.0,2003-11-26
38.35,Swipe Transaction,La Verne,CA,5912,No,632775.0,2003-11-26
9.12,Swipe Transaction,La Verne,CA,7230,No,150480.0,2003-11-26
82.57,Swipe Transaction,Monterey Park,CA,5411,No,1362405.0,2003-11-27
137.0,Swipe Transaction,La Verne,CA,5411,No,2260500.0,2003-11-27
121.56,Swipe Transaction,Monterey Park,CA,5411,No,2005740.0,2003-11-29
81.38,Swipe Transaction,Monterey Park,CA,5411,No,1342770.0,2003-11-29
26.49,Swipe Transaction,Monterey Park,CA,5942,No,437085.0,2003-11-29
31.58,Swipe Transaction,Mira Loma,CA,5541,No,521070.0,2003-11-29
94.0,Swipe Transaction,Mira Loma,CA,5541,No,1551000.0,2003-11-29
66.12,Swipe Transaction,Monterey Park,CA,5970,No,1090980.0,2003-11-29
-94.0,Swipe Transaction,Mira Loma,CA,5541,No,-1551000.0,2003-11-29
9.01,Swipe Transaction,La Verne,CA,5311,No,148665.0,2003-11-30
149.73,Swipe Transaction,La Verne,CA,5912,No,2470545.0,2003-12-01
116.94,Online Transaction,ONLINE,Unknown,5311,No,1929510.0,2003-12-02
120.93,Swipe Transaction,La Verne,CA,5912,No,1995345.0,2003-12-03
158.34,Swipe Transaction,La Verne,CA,5300,No,2612610.0,2003-12-03
123.55,Swipe Transaction,La Verne,CA,5912,No,2038575.0,2003-12-04
150.93,Swipe Transaction,La Verne,CA,5912,No,2490345.0,2003-12-05
-95.0,Swipe Transaction,La Verne,CA,5499,No,-1567500.0,2003-12-05
95.0,Swipe Transaction,La Verne,CA,5499,No,1567500.0,2003-12-05
60.29,Swipe Transaction,La Verne,CA,5499,No,994785.0,2003-12-05
193.04,Swipe Transaction,La Verne,CA,5912,No,3185160.0,2003-12-05
114.37,Swipe Transaction,Monterey Park,CA,5411,No,1887105.0,2003-12-06
130.13,Swipe Transaction,La Verne,CA,4900,No,2147145.0,2003-12-07
40.69,Swipe Transaction,Monterey Park,CA,5411,No,671385.0,2003-12-08
58.86,Swipe Transaction,La Verne,CA,5300,No,971190.0,2003-12-10
37.68,Swipe Transaction,Monterey Park,CA,5411,No,621720.0,2003-12-10
101.02,Swipe Transaction,Mira Loma,CA,5541,No,1666830.0,2003-12-11
149.21,Swipe Transaction,La Verne,CA,8021,No,2461965.0,2003-12-11
110.46,Swipe Transaction,La Verne,CA,5311,No,1822590.0,2003-12-11
113.29,Swipe Transaction,La Verne,CA,5300,No,1869285.0,2003-12-12
117.85,Swipe Transaction,Mira Loma,CA,5541,No,1944525.0,2003-12-12
42.91,Swipe Transaction,La Verne,CA,5912,No,708015.0,2003-12-14
39.41,Swipe Transaction,Monterey Park,CA,5942,No,650265.0,2003-12-14
12.83,Swipe Transaction,La Verne,CA,5411,No,211695.0,2003-12-14
60.17,Swipe Transaction,La Verne,CA,5311,No,992805.0,2003-12-14
81.67,Swipe Transaction,La Verne,CA,5211,No,1347555.0,2003-12-15
94.35,Swipe Transaction,Monterey Park,CA,5411,No,1556775.0,2003-12-16
45.04,Swipe Transaction,Monterey Park,CA,5942,No,743160.0,2003-12-16
133.97,Swipe Transaction,La Verne,CA,5912,No,2210505.0,2003-12-18
48.35,Swipe Transaction,La Verne,CA,5912,No,797775.0,2003-12-19
29.16,Swipe Transaction,La Verne,CA,5912,No,481140.0,2003-12-20
130.88,Swipe Transaction,Monterey Park,CA,5411,No,2159520.0,2003-12-21
137.57,Swipe Transaction,La Verne,CA,5912,No,2269905.0,2003-12-22
42.78,Swipe Transaction,La Verne,CA,5912,No,705870.0,2003-12-22
-65.0,Swipe Transaction,Mira Loma,CA,5541,No,-1072500.0,2003-12-22
65.0,Swipe Transaction,Mira Loma,CA,5541,No,1072500.0,2003-12-22
57.62,Swipe Transaction,Mira Loma,CA,5541,No,950730.0,2003-12-22
44.14,Swipe Transaction,La Verne,CA,5912,No,728310.0,2003-12-23
47.48,Swipe Transaction,Monterey Park,CA,5411,No,783420.0,2003-12-23
129.09,Swipe Transaction,La Verne,CA,4900,No,2129985.0,2003-12-23
116.54,Swipe Transaction,La Verne,CA,5912,No,1922910.0,2003-12-24
48.42,Swipe Transaction,La Verne,CA,5912,No,798930.0,2003-12-24
80.85,Swipe Transaction,Mira Loma,CA,5812,No,1334025.0,2003-12-25
648.55,Online Transaction,ONLINE,Unknown,5311,No,10701075.0,2003-12-26
64.96,Swipe Transaction,Monterey Park,CA,5970,No,1071840.0,2003-12-26
106.58,Swipe Transaction,Mira Loma,CA,5541,No,1758570.0,2003-12-28
44.05,Swipe Transaction,La Verne,CA,5411,No,726825.0,2003-12-29
7.03,Swipe Transaction,La Verne,CA,5912,No,115995.0,2003-12-30
286.01,Online Transaction,ONLINE,Unknown,4899,No,4719165.0,2003-12-30
116.06,Swipe Transaction,Mira Loma,CA,5541,No,1914990.0,2003-12-31
64.67,Swipe Transaction,Monterey Park,CA,5942,No,1067055.0,2003-12-31
11.62,Swipe Transaction,La Verne,CA,5812,No,191730.0,2004-01-01
126.83,Swipe Transaction,La Verne,CA,5411,No,2092695.0,2004-01-03
36.24,Swipe Transaction,Monterey Park,CA,5411,No,597960.0,2004-01-03
120.24,Swipe Transaction,La Verne,CA,5912,No,1983960.0,2004-01-04
130.3,Swipe Transaction,La Verne,CA,5300,No,2149950.0,2004-01-06
180.0,Swipe Transaction,Mira Loma,CA,4829,No,2970000.0,2004-01-06
136.33,Swipe Transaction,La Verne,CA,5912,No,2249445.0,2004-01-07
127.85,Swipe Transaction,La Verne,CA,5300,No,2109525.0,2004-01-08
36.58,Swipe Transaction,La Verne,CA,5912,No,603570.0,2004-01-08
11.1,Swipe Transaction,La Verne,CA,5814,No,183150.0,2004-01-08
58.77,Swipe Transaction,La Verne,CA,7538,No,969705.0,2004-01-09
70.27,Swipe Transaction,Mira Loma,CA,5812,No,1159455.0,2004-01-10
83.07,Swipe Transaction,La Verne,CA,5912,No,1370655.0,2004-01-11
83.51,Swipe Transaction,La Verne,CA,7538,No,1377915.0,2004-01-11
37.48,Swipe Transaction,La Verne,CA,5411,No,618420.0,2004-01-12
88.54,Swipe Transaction,La Verne,CA,5812,No,1460910.0,2004-01-12
27.84,Swipe Transaction,Mira Loma,CA,7832,No,459360.0,2004-01-12
149.08,Swipe Transaction,La Verne,CA,5912,No,2459820.0,2004-01-13
9.01,Swipe Transaction,La Verne,CA,5311,No,148665.0,2004-01-17
154.02,Swipe Transaction,Monterey Park,CA,5411,No,2541330.0,2004-01-18
141.72,Swipe Transaction,La Verne,CA,4900,No,2338380.0,2004-01-18
111.77,Swipe Transaction,La Verne,CA,5621,No,1844205.0,2004-01-18
131.95,Swipe Transaction,La Verne,CA,5621,No,2177175.0,2004-01-18
30.39,Swipe Transaction,La Verne,CA,7349,No,501435.0,2004-01-19
31.33,Swipe Transaction,Monterey Park,CA,5411,No,516945.0,2004-01-20
61.78,Swipe Transaction,Mira Loma,CA,5812,No,1019370.0,2004-01-20
88.71,Swipe Transaction,La Verne,CA,5814,No,1463715.0,2004-01-20
44.68,Swipe Transaction,La Verne,CA,5300,No,737220.0,2004-01-21
145.45,Swipe Transaction,Mira Loma,CA,5541,No,2399925.0,2004-01-22
146.09,Swipe Transaction,La Verne,CA,5411,No,2410485.0,2004-01-22
124.67,Swipe Transaction,Mira Loma,CA,5541,No,2057055.0,2004-01-23
94.32,Swipe Transaction,La Verne,CA,5300,No,1556280.0,2004-01-23
454.68,Online Transaction,ONLINE,Unknown,6300,No,7502220.0,2004-01-23
